에피소드ID,산업,발명중요도,보상규정형식레벨,보상규정형식설명,보상비율수준,보상비율라벨,보상비율실현값,인지모드,실시료율,기준매출만원,독점권기여율,출원보너스만원,등록보너스만원,실시보너스만원,실지급액합계만원,충격유형,충격배율,사용자이익기초만원,사용자이익충격후만원,충격전정당보상만원,정당보상추정만원,격차만원,발명자결정,감정동인,발명자이유,최종결과,재시도횟수
430,반도체,핵심,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.3346,S2,0.03,3080924,0.4451,1440,3601,9364,14405,사업화성공,8.5,41135.2,349649.2,6170.3,52447.4,38042.4,협상요청,자부심,"회사가 보상규정을 서면 통지·협의·결정 통지까지 이행해 제15조 제6항의 정당보상 추정은 성립하나, 보상액이 사용자 이익과 공헌도를 반영하지 않으면 예외가 됩니다. 사업화가 성공했고 공시 이익 349,649.2만원이 있어 2023다 판결의 ‘상당인과관계 있는 이익’에 포함될 여지가 크며, 내가 받은 14,405만원은 판례상 발명자 공헌도 10~20%를 단순 적용한 하한에도 미달할 수 있습니다. 다만 반도체 분야의 실시료율·독점기여율(예: 2014다에서 2%)과 대체기술·타부서 기여에 따라 산정치가 달라 소송 리스크와 불확실성이 큽니다. 수용은 과소보상 우려가 크고 소송은 2~3년·비용부담이 커서, 소멸시효 10년을 관리하며 먼저 2023다 법리에 따른 재산정 근거 공개와 추가보상 협상을 공식 요청하고 불성립 시 사내 청구/조정 후 소송으로 단계 대응하겠습니다.",협상,0
442,제조,미미,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,3,매우후함,10.8769,S1,0.03,946245,0.0217,101,252,653,1006,무효소송승소,1.6,616.9,987.0,92.5,148.0,-858.0,수용,자부심,"회사 보상규정을 서면으로 고지하지 않은 점은 아쉽지만, 회사의 공시 기준 이익(987만원)보다 내가 받은 보상(1,006만원)이 더 큽니다. 이 상황에서 추가 협상이나 법적 청구는 실익이 거의 없고 오히려 역효과가 날 수 있습니다. 무효소송 승소로 발명의 가치가 확인된 만큼, 현재 보상을 수용하는 것이 합리적입니다. 다만 향후에는 보상규정의 서면 고지를 요구해 제도적 정합성을 확보하겠습니다.",수용,0
440,IT,보통,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,0,인색,0.9972,S2,0.02,1614204,0.062,30,75,194,299,무효소송승소,1.2,2000.9,2401.1,300.1,360.2,61.2,협상요청,자부심,"IT 업종 특성과 대법원 2014다220347의 2% 합리적 실시료, 2009다75178의 발명자 공헌도 10~20% 기준을 적용하면 회사 공시 이익 2,401.1만원 대비 현재 수령 299만원은 대략 240~480만원 범위 안에 있습니다. 다만 회사가 제15조 제3항의 ‘작성·변경 시 종업원과의 협의’를 거치지 않아 제15조 제6항의 정당보상 추정이 약하고, 절차하자 자체가 추가 협의 근거가 됩니다. 또한 무효소송 승소는 독점권 유지에 기여한 사정으로 2014다220347·2023다237514 법리에 비추어 사용자 이익 및 상당인과관계 평가에서 상한(공헌도 20% 등) 주장 여지가 있습니다. 기대 추가액이 수십~수백만원 수준인 반면 청구·소송의 시간·비용 부담이 커 우선 절차 위반 보완과 상향(예: 공헌도 20% 기준) 지급을 요구하는 협상을 제안하는 것이 합리적입니다.",협상,0
443,제조,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.5813,S1,0.03,2396870,0.173,482,1204,3130,4816,이직제안,1.4,12437.3,17412.2,1865.6,2611.8,-2204.2,협상요청,자부심,"내 발명이 회사에 유의미한 이익을 냈고, 지금까지의 보상도 적지 않지만 내 기여와 시장에서의 가치(이직 제안)를 고려하면 추가 논의가 필요하다고 느낀다. 회사가 보상규정을 성실히 운영한 점은 인정하며, 법적 절차로 가기 전 상호 신뢰를 바탕으로 합리적 조정을 먼저 시도하고 싶다. 장기적 동기부여(추가 성과연동, 유지보상 등)에 대한 명확한 기준을 함께 마련하자고 제안하려 한다.",협상,0
439,IT,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,0.9432,S2,0.02,4988001,0.0234,33,82,215,330,라이선스수입,9.3,2335.5,21720.2,350.3,3258.0,2928.0,협상요청,자부심,"회사는 보상규정을 서면 통지·협의·통지해 발명진흥법 제15조 2~4항 요건을 형식상 충족하여 정당보상 추정이 성립합니다. 그러나 IT 분야 발명으로 라이선스수입 21,720.2만원이 발생했음에도 기지급 330만원은 판례상 발명자 공헌도 10~20%를 적용한 합리 범위(2,172~4,344만원)에 현저히 미달합니다. 제15조 6항 단서와 대법원 2023다237514의 ‘상당인과관계 있는 이익’ 법리에 비추어 라이선스수입은 사용자 이익으로 직접 인정되므로 추가 보상 산정이 필요합니다. 금액 규모와 소요시간·비용(청구/소송)을 견주어 우선 관련 근거를 제시해 회사에 추가 협의를 요청하고, 불성실 시 청구·소송으로 단계적으로 대응하는 것이 합리적입니다.",협상,0
441,제조,미미,0,보상규정 자체가 없음,1,보통,2.7314,S2,0.03,4189228,0.0261,134,336,873,1343,라이선스수입,5.0,3277.2,16386.0,491.6,2457.9,1114.9,청구,자부심,"제조업 발명이고 회사에 보상규정이 없어 발명진흥법 제15조 제2~제4항이 지켜지지 않았으므로, 제6항의 정당보상 추정이 작동하지 않아 추가보상 청구 여지가 큽니다. 회사 공시 이익 16,386만원에 판례상 발명자 공헌도 10~20%를 적용하면 1,639~3,277만원인데, 기수령액 1,343만원은 최소 296만원 부족합니다. 라이선스수입은 발명과 상당인과관계 있는 이익으로 평가될 가능성이 높고(대법원 2023다237514), 공지기술 항변 여지도 낮아 사용자 이익 인정이 유리합니다. 소송은 2~3년과 변호사비 부담 대비 쟁점 금액이 크지 않아 비효율적이므로, 시효 10년을 염두에 두고 사내·조정 절차를 통한 법적 보상 청구로 추가지급과 보상규정 마련을 압박하겠습니다.",청구,0
446,반도체,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,3,매우후함,10.6129,S1,0.03,3524700,0.04,673,1682,4375,6730,M&A,7.2,4227.3,30436.6,634.1,4565.5,-2164.5,협상요청,자부심,"회사 공시상 이익 30,436.6만원 대비 내 보상 6,730만원은 비중이 적지 않지만, 보상규정이 직원 협의 없이 운영된 점에서 추가 보상 여지가 있다고 느낍니다. 또한 발명 후 M&A가 있었고, 발명이 기업가치와 프리미엄에 기여했을 가능성이 커 현재 산정 이익에 충분히 반영되지 않았을 수 있습니다. 우선 소송보다는 수치와 기준을 재검토하며 공정한 분배 원칙으로 회사와 협의해 원만히 해결하고 싶습니다.",협상,0
447,제약,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",0,인색,1.0939,S1,0.05,3943207,0.0308,100,249,646,995,이직제안,1.2,6065.5,7278.6,909.8,1091.8,96.8,협상요청,자부심,"회사가 공시한 이익 7,278.6만원에 비해 받은 995만원은 수고를 인정받았지만 아직 아쉬움이 남습니다. 보상규정을 성실히 운영한 점을 감안하면 곧장 법적 절차보다는 추가 협의가 현실적입니다. 이직 제안도 협상 지렛대로 활용해 성과연동 보상이나 추가 일시보상을 요구하겠습니다.",협상,0
438,반도체,핵심,0,보상규정 자체가 없음,1,보통,2.1442,S2,0.03,1897791,0.3968,727,1816,4723,7266,사업화성공,4.2,22589.9,94877.6,3388.5,14231.6,6965.6,청구,자부심,"보상규정 부재로 제15조 2~4항 이행이 없어 제15조 6항의 면책이 적용되지 않고, 사업화 성공으로 발생한 회사 이익(94,877.6만원)은 ‘상당인과관계 있는 이익’에 해당해 정당한 보상 근거가 충분합니다(대법원 2023다237514). 판례상 발명자 공헌도 10~20%를 적용한 참고범위(9,488~18,976만원) 대비 현재 수령액(7,266만원)이 하한에도 못 미쳐 추가 보상 여지가 큽니다(2009다75178). 다만 소송은 2~3년 소요와 변호사 비용 부담이 커서, 사내·조정 절차를 통한 공식 청구로 압박하며 합의를 도모하는 편이 비용 대비 효율적입니다. 소멸시효 10년(2009다75178)도 유의해 조속히 청구를 개시합니다.",청구,0
444,제약,중요,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",3,매우후함,11.2966,S2,0.05,1280834,0.2381,2584,6460,16796,25840,사업화성공,14.2,15249.1,216537.2,2287.4,32480.6,6640.6,협상요청,자부심,"회사는 제15조 제2~4항 요건을 갖춰 제15조 제6항의 정당보상 추정이 작동합니다. 공시 이익 216,537.2만원 대비 기수령 25,840만원(약 11.9%)은 대법원 2009다75178 등에서 본 발명자 공헌도 10~20% 범위 내여서 법적 청구의 승산이 제한적입니다. 또한 최신 법리(대법원 2023다237514)는 ‘상당인과관계 있는 이익’만을 대상으로 하여 회사의 후속 기여가 더 반영될 수 있어 소송은 기간·비용 대비 기대이익이 크지 않습니다. 다만 제약 분야의 기술 기여와 사업화 성공을 근거로 중간값(예: 15% 부근) 수준의 추가보상을 사내 협의로 요청해볼 실익이 있어 우선 협상요청을 택합니다.",협상,0
448,제조,보통,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,1,보통,2.2107,S2,0.03,619715,0.0802,50,124,321,495,라이선스수입,7.3,1491.4,10887.2,223.7,1633.1,1138.1,청구,자부심,"제조 직무발명으로 라이선스수입이 발생했고, 회사 이익 10,887.2만원 대비 제가 받은 495만원은 판례상 실시료율 2~3%·발명자 공헌도 10~20% 기준에 비추어 현저히 낮습니다(대법원 2009다75178 등). 회사는 보상규정을 서면 통지하지 않아 발명진흥법 제15조 6항의 정당보상 추정이 적용되지 않고, 보상액 산정 시 회사이익·공헌도를 고려했는지도 의문입니다(제15조 2~4항). 이익과의 상당인과관계도 라이선스수입으로 직접 확인되므로 추가 보상 청구의 여지가 큽니다(대법원 2023다237514). 소송은 기간·비용 부담이 커 우선 사내 또는 조정 절차에 의한 ‘청구’로 1,089~2,177만원 수준을 요구하고, 불성립 시 소송을 검토하는 것이 실익이 큽니다.",청구,0
451,IT,미미,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",2,후함,4.9911,S2,0.02,3124134,0.0443,207,518,1347,2072,무효소송승소,1.0,2767.4,2767.4,415.1,415.1,-1656.9,수용,자부심,"회사が 보상규정을 서면 고지·협의·서면 통지까지 이행하여 발명진흥법 제15조 제2~4항을 충족했고, 제6항에 따른 정당보상 추정이 작동합니다. 회사 이익 2,767.4만원 대비 판례상 발명자 공헌도 10~20%면 277~553만원 수준인데, 저는 이미 2,072만원을 받아 통상 범위를 크게 상회합니다. IT 분야에서의 기준(대법원 2014다220347의 2% 참조)과 2023다237514의 ‘상당인과관계 있는 이익’ 법리, 무효소송 승소 사정까지 고려해도 추가 상승 여지는 제한적입니다. 협상·청구·소송의 시간·비용 대비 기대이익이 작아 현재 보상을 수용하는 것이 합리적입니다.",수용,0
450,IT,핵심,1,보상규정은 있으나 종업원에게 서면으로 알린 적 없음,0,인색,0.8782,S2,0.02,2073559,0.4133,226,564,1468,2258,M&A,5.2,17139.9,89127.5,2571.0,13369.1,11111.1,청구,자부심,"IT 산업 특성상 대법원 2014다220347의 정보통신 사건에서 실시료율 2%가 참작례로 보이고, 귀사의 공시상 이익 89,127.5만원이 산정의 기초가 됩니다. 회사는 보상규정이 있으나 종업원에게 서면 통지하지 않았으므로 발명진흥법 제15조 2·4항 위반이고, 제15조 6항의 ‘정당보상 간주’ 효과를 주장하기 어렵습니다. 또한 M&A 이후 사정도 ‘상당인과관계 있는 이익’에 포함될 수 있다는 2023다237514 취지에 비추어, 인수 프리미엄 중 발명 기여분을 반영할 여지가 있습니다. 판례상 발명자 공헌도 10~20%(2009다75178 등)를 적용하면 적정보상은 8,913~17,826만원인데 현재 수령액은 2,258만원에 불과하므로, 10년 소멸시효를 점검하되 비용과 기간을 고려해 우선 사내·조정 절차로 추가보상을 청구하는 것이 합리적입니다.",청구,0
455,IT,보통,3,"보상규정을 서면으로 알렸고, 작성 시 종업원과 협의했으며, 결정된 보상액도 서면으로 알림",1,보통,2.7969,S1,0.02,3307523,0.0959,266,665,1729,2660,무효소송승소,1.8,6340.8,11413.4,951.1,1712.0,-948.0,수용,자부심,"회사 보상규정이 사전에 협의·서면통지 되는 등 절차적 공정성이 확보되었습니다. 공시된 회사 이익 11,413.4만원 대비 내가 받은 보상 2,660만원은 약 23%로 업계 관행 대비 낮지 않다고 판단합니다. 또한 회사가 무효소송을 승소하며 권리를 방어한 점을 감안하면 리스크와 비용 분담도 합리적이었습니다. 내 발명이 기업 성과에 기여했고 그 공로가 적정히 인정되었다고 느껴 현재 보상을 수용합니다.",수용,0
454,반도체,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,1,보통,2.7176,S1,0.03,2992162,0.0264,97,242,629,968,사업화성공,18.3,2373.7,43438.7,356.1,6515.8,5547.8,청구,배신감,"회사는 본 발명으로 43,438.7만원의 이익을 얻었는데, 내가 받은 보상은 968만원에 그쳐 비례성과 정당성이 부족해 보입니다. 보상규정을 서면으로만 알리고 제·개정 시 협의가 없었던 점도 공정성에 의문을 남깁니다. 따라서 법정 절차에 따른 정당한 보상 청구를 개시해 객관적 산정과 자료열람을 요구하겠습니다. 협의가 불성실하거나 불가 시에는 소송도 검토하되, 첫 단계는 청구로 시작합니다.",청구,0
445,제조,미미,2,보상규정을 서면으로 알렸으나 작성·변경 시 종업원과 협의한 적 없음,3,매우후함,9.2681,S2,0.03,4090802,0.0466,796,1990,5173,7959,사업화성공,9.5,5725.1,54388.5,858.8,8158.3,199.3,협상요청,자부심,"제조업에서 사업화가 성공하여 회사 이익이 약 5.44억원으로 공시되었고, 내가 받은 7,959만원은 이익의 약 14.6%로 판례상 발명자 공헌도 10~20% 범위 내에 있어 액수 자체는 현저히 부족하다고 보기 어렵다. 다만 사용자가 발명진흥법 제15조 제3항의 협의의무를 이행하지 않아 제15조 제6항의 ‘정당한 보상’ 간주 보호를 받기 어렵다는 점은 절차 하자를 근거로 상단 수준 보완을 요구할 수 있는 협상 레버리지다. 대법원 2009다75178, 2014다220347 및 2023다237514 법리에 비추면 합리적 실시료율·독점권 기여율을 적용할 때 추가 상향 폭은 제한적일 수 있어, 곧바로 청구·소송으로 갈 실익이 크지 않다. 따라서 우선 절차적 보완과 소폭 추가 지급(예: 10~20% 상단 근접)을 타진하고, 불응 시 소멸시효 10년 내에 청구 전환을 검토한다.",협상,0
